run_id,simulation_start,gt_degradation_type,gt_target_component,gt_active_severity,target_fault_class,target_fault_idx
CYL3_SEV020,5.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,6.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,7.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,8.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,9.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,10.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,11.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,12.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,13.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,14.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,15.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,16.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,17.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,18.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,19.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,20.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,21.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,22.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,23.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,24.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,25.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,26.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,27.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,28.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,29.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,30.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,31.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,32.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,33.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,34.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,35.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,36.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,37.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,38.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,39.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,40.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,41.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,42.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,43.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,44.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,45.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,46.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,47.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,48.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,49.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,50.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,51.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,52.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,53.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,54.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV020,55.0,CYLINDER,CYLINDER_3,0.2,CYLINDER_3,2
CYL3_SEV040,0.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,1.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,2.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,3.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,4.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,5.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,6.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,7.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,8.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,9.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,10.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,11.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,12.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,13.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,14.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,15.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,16.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,17.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,18.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,19.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,20.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,21.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,22.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,23.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,24.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,25.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,26.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,27.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,28.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,29.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,30.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,31.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,32.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,33.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,34.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,35.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,36.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,37.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,38.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,39.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,40.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,41.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,42.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,43.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,44.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,45.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,46.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,47.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,48.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,49.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,50.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,51.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,52.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,53.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,54.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
CYL3_SEV040,55.0,CYLINDER,CYLINDER_3,0.4,CYLINDER_3,2
HEALTHY_001,0.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,1.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,2.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,3.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,4.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,5.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,6.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,7.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,8.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,9.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,10.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,11.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,12.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,13.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,14.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,15.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,16.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,17.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,18.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,19.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,20.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,21.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,22.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,23.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,24.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,25.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,26.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,27.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,28.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,29.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,30.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,31.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,32.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,33.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,34.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,35.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,36.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,37.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,38.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,39.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,40.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,41.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,42.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,43.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,44.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,45.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,46.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,47.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,48.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,49.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,50.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,51.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,52.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,53.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,54.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_001,55.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,0.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,1.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,2.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,3.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,4.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,5.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,6.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,7.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,8.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,9.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,10.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,11.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,12.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,13.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,14.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,15.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,16.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,17.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,18.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,19.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,20.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,21.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,22.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,23.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,24.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,25.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,26.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,27.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,28.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,29.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,30.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,31.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,32.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,33.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,34.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,35.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,36.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,37.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,38.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,39.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,40.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,41.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,42.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,43.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,44.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,45.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,46.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,47.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,48.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,49.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,50.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,51.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,52.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,53.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,54.0,NONE,NONE,0.0,HEALTHY,0
HEALTHY_002,55.0,NONE,NONE,0.0,HEALTHY,0
LUBRICATION_SEV020,0.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,1.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,2.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,3.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,4.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,5.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,6.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,7.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,8.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,9.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,10.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,11.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,12.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,13.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,14.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,15.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,16.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,17.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,18.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,19.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,20.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,21.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,22.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,23.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,24.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,25.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,26.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,27.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,28.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,29.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,30.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,31.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,32.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,33.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,34.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,35.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,36.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,37.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,38.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,39.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,40.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,41.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,42.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,43.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,44.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,45.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,46.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,47.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,48.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,49.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,50.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,51.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,52.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,53.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,54.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV020,55.0,LUBRICATION,LUBRICATION_SYSTEM,0.2,LUBRICATION,5
LUBRICATION_SEV040,0.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,1.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,2.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,3.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,4.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,5.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,6.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,7.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,8.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,9.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,10.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,11.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,12.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,13.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,14.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,15.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,16.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,17.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,18.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,19.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,20.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,21.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,22.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,23.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,24.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,25.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,26.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,27.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,28.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,29.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,30.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,31.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,32.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,33.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,34.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,35.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,36.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,37.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,38.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,39.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,40.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
LUBRICATION_SEV040,41.0,LUBRICATION,LUBRICATION_SYSTEM,0.4,LUBRICATION,5
